,correct,questions,responses,rt,time_elapsed,trial_type,worker_id,assignment_id,pid
30,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""4"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",29905,793311,survey-multi-choice,A154X03NKVZZL1,33FOTY3KEMLUVZ99J5FBINNVRBQC1Z,1
32,"[False, True, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""False""]",23029,827916,survey-multi-choice,A154X03NKVZZL1,33FOTY3KEMLUVZ99J5FBINNVRBQC1Z,1
34,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",30954,871013,survey-multi-choice,A154X03NKVZZL1,33FOTY3KEMLUVZ99J5FBINNVRBQC1Z,1
36,"[True, True, True, True, False, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), but these earnings aren't real money."",""True""]",25026,927176,survey-multi-choice,A154X03NKVZZL1,33FOTY3KEMLUVZ99J5FBINNVRBQC1Z,1
38,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",64335,1072552,survey-multi-choice,A154X03NKVZZL1,33FOTY3KEMLUVZ99J5FBINNVRBQC1Z,1
40,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",18135,1098503,survey-multi-choice,A154X03NKVZZL1,33FOTY3KEMLUVZ99J5FBINNVRBQC1Z,1
42,"[True, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",18845,1123468,survey-multi-choice,A154X03NKVZZL1,33FOTY3KEMLUVZ99J5FBINNVRBQC1Z,1
53,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""4"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",61838,255865,survey-multi-choice,A16UAN46CNIRHY,3TXMY6UCAEOIC3TQ4K5QJOV3ZNICQU,2
55,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",25487,386623,survey-multi-choice,A16UAN46CNIRHY,3TXMY6UCAEOIC3TQ4K5QJOV3ZNICQU,2
57,"[True, True, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""False""]",18957,473240,survey-multi-choice,A16UAN46CNIRHY,3TXMY6UCAEOIC3TQ4K5QJOV3ZNICQU,2
59,"[True, False, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""3"",""False"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",36444,586492,survey-multi-choice,A16UAN46CNIRHY,3TXMY6UCAEOIC3TQ4K5QJOV3ZNICQU,2
61,"[True, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",20602,615501,survey-multi-choice,A16UAN46CNIRHY,3TXMY6UCAEOIC3TQ4K5QJOV3ZNICQU,2
72,"[False, True, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""False""]",471951,835572,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
74,"[False, True, True, False, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""At most 15"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""False""]",17961,901803,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
76,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",93847,1070658,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
78,"[False, True, True, False, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""At most 15"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""False""]",56727,1206884,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
80,"[False, True, True, True, False, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 8 rounds."",""False""]",12043,1250681,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
82,"[False, True, True, True, False, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), but these earnings aren't real money."",""False""]",11306,1268489,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
84,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",61006,1336236,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
86,"[False, True, True, False, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""At most 1"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",11657,1354908,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
88,"[False, True, True, False, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""At most 5"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",9480,1370109,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
90,"[False, True, True, False, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""At most 10"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",6164,1383663,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
92,"[False, True, True, False, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""At most 15"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",6878,1397436,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
94,"[False, True, True, True, False, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 8 rounds."",""True""]",17462,1423026,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
96,"[False, True, True, True, False, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), but these earnings aren't real money."",""True""]",16612,1445625,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
98,"[False, False, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""False"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",28001,1479732,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
100,"[False, True, True, True, False, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), but these earnings aren't real money."",""True""]",56071,1556754,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
102,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",152910,1716101,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
104,"[True, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",8800,1730047,survey-multi-choice,A174BCWX0VMM1B,3HVVDCPGTES87MMNHGHALKY9MI0TYY,3
115,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",91844,534890,survey-multi-choice,A1FLNAFLLO3UPK,3LKC68YZ3A3O5PMF6YDN6D76C2HWOE,4
117,"[True, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",76137,638676,survey-multi-choice,A1FLNAFLLO3UPK,3LKC68YZ3A3O5PMF6YDN6D76C2HWOE,4
128,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""4"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",35673,147167,survey-multi-choice,A1GXFMAC759VRM,3X4MXAO0BGOR22EVYQUR08CBNP1RWI,5
130,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",14540,185662,survey-multi-choice,A1GXFMAC759VRM,3X4MXAO0BGOR22EVYQUR08CBNP1RWI,5
132,"[True, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",17398,214334,survey-multi-choice,A1GXFMAC759VRM,3X4MXAO0BGOR22EVYQUR08CBNP1RWI,5
143,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",44914,137480,survey-multi-choice,A1J21DM2Z753X4,3XUHV3NRVKYK0PL86KVOW4XSGJ1H5W,6
145,"[True, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay is proportional to how much more money I could have earned by planning and deciding better.""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will actually be paid 5% the earnings from one of the 8 rounds."",""True""]",14956,184364,survey-multi-choice,A1J21DM2Z753X4,3XUHV3NRVKYK0PL86KVOW4XSGJ1H5W,6
